"Level_id","Agg_Level_1","Agg_Level_2","Dollar_Sales","weight"
"Level10","HOBBIES_1_081","X",2252.16,0.000577332439
"Level10","HOBBIES_1_082","X",202.84,5.1997244e-05
"Level10","HOBBIES_1_083","X",1830.8,0.000469318445
"Level10","HOBBIES_1_084","X",1122.9,0.000287851039
"Level10","HOBBIES_1_085","X",2811.52,0.000720722195
"Level10","HOBBIES_1_086","X",1636.72,0.000419566793
"Level10","HOBBIES_1_087","X",2962.11,0.000759325355
"Level10","HOBBIES_1_088","X",292.98,7.5104281e-05
"Level10","HOBBIES_1_089","X",2542.43,0.000651742022
"Level10","HOBBIES_1_090","X",563.76,0.000144517679
"Level10","HOBBIES_1_091","X",126,3.2299609e-05
"Level10","HOBBIES_1_092","X",195.16,5.0028505e-05
"Level10","HOBBIES_1_093","X",1013.92,0.000259914441
"Level10","HOBBIES_1_094","X",1284.03,0.000329156086
"Level10","HOBBIES_1_095","X",629.76,0.000161436522
"Level10","HOBBIES_1_097","X",602.08,0.000154340862
"Level10","HOBBIES_1_098","X",3481.02,0.000892345911
"Level10","HOBBIES_1_099","X",5480.16,0.001404817659
"Level10","HOBBIES_1_100","X",1195.68,0.000306507908
"Level10","HOBBIES_1_102","X",229.08,5.8723765e-05
"Level10","HOBBIES_1_103","X",703.5,0.000180339483
"Level10","HOBBIES_1_104","X",2086.26,0.000534804621
"Level10","HOBBIES_1_105","X",1015.36,0.000260283579
"Level10","HOBBIES_1_106","X",233.87,5.9951663e-05
"Level10","HOBBIES_1_107","X",369.98,9.4842931e-05
"Level10","HOBBIES_1_108","X",3141.16,0.000805224124
"Level10","HOBBIES_1_109","X",573.24,0.00014694784
"Level10","HOBBIES_1_110","X",198.18,5.0802671e-05
"Level10","HOBBIES_1_111","X",308.08,7.8975107e-05
"Level10","HOBBIES_1_112","X",87.04,2.2312365e-05
"Level10","HOBBIES_1_113","X",94.08,2.4117041e-05
"Level10","HOBBIES_1_114","X",328.35,8.4171243e-05
"Level10","HOBBIES_1_115","X",291.04,7.460697e-05
"Level10","HOBBIES_1_116","X",1028.73,0.000263710926
"Level10","HOBBIES_1_117","X",570.6,0.000146271086
"Level10","HOBBIES_1_118","X",478.16,0.000122574453
"Level10","HOBBIES_1_119","X",319.19,8.1823113e-05
"Level10","HOBBIES_1_120","X",1131.26,0.000289994092
"Level10","HOBBIES_1_121","X",106.4,2.7275225e-05
"Level10","HOBBIES_1_122","X",369.22,9.4648108e-05
"Level10","HOBBIES_1_123","X",884.17,0.000226653534
"Level10","HOBBIES_1_124","X",1125.24,0.000288450889
"Level10","HOBBIES_1_125","X",891.48,0.000228527424
"Level10","HOBBIES_1_126","X",1322.04,0.000338899802
"Level10","HOBBIES_1_127","X",173.24,4.4409399e-05
"Level10","HOBBIES_1_128","X",576.58,0.000147804036
"Level10","HOBBIES_1_129","X",917.44,0.000235182169
"Level10","HOBBIES_1_130","X",518.7,0.000132966724
"Level10","HOBBIES_1_131","X",273.36,7.0074771e-05
"Level10","HOBBIES_1_132","X",939.28,0.000240780767
"Level10","HOBBIES_1_133","X",1242,0.00031838186
"Level10","HOBBIES_1_134","X",3200.49,0.000820433139
"Level10","HOBBIES_1_135","X",1752.38,0.000449215784
"Level10","HOBBIES_1_136","X",97.6,2.501938e-05
"Level10","HOBBIES_1_137","X",1455.54,0.000373122007
"Level10","HOBBIES_1_138","X",476.28,0.000122092522
"Level10","HOBBIES_1_139","X",435.66,0.000111679743
"Level10","HOBBIES_1_140","X",148.96,3.8185315e-05
"Level10","HOBBIES_1_141","X",5829.66,0.001494410622
"Level10","HOBBIES_1_142","X",439.92,0.000112771778
"Level10","HOBBIES_1_143","X",731.21,0.000187442834
"Level10","HOBBIES_1_144","X",1285.92,0.000329640581
"Level10","HOBBIES_1_145","X",155.79,3.9936159e-05
"Level10","HOBBIES_1_146","X",1331.64,0.000341360724
"Level10","HOBBIES_1_147","X",7357.86,0.001886158736
"Level10","HOBBIES_1_148","X",1634.8,0.000419074609
"Level10","HOBBIES_1_149","X",224.64,5.7585589e-05
"Level10","HOBBIES_1_150","X",409.23,0.000104904516
"Level10","HOBBIES_1_151","X",776.74,0.000199114272
"Level10","HOBBIES_1_152","X",612.36,0.0001569761
"Level10","HOBBIES_1_153","X",2596.66,0.000665643671
"Level10","HOBBIES_1_154","X",948.66,0.000243185294
"Level10","HOBBIES_1_155","X",7060.56,0.00180994704
"Level10","HOBBIES_1_156","X",368.89,9.4563514e-05
"Level10","HOBBIES_1_157","X",1364.88,0.000349881669
"Level10","HOBBIES_1_158","X",28610.1,0.007334087637
"Level10","HOBBIES_1_159","X",563.76,0.000144517679
"Level10","HOBBIES_1_160","X",1959.42,0.000502289681
"Level10","HOBBIES_1_161","X",113.4,2.9069648e-05
"Level10","HOBBIES_1_162","X",163.18,4.1830557e-05
"Level10","HOBBIES_1_163","X",586.52,0.000150352116
"Level10","HOBBIES_1_164","X",1641.51,0.000420794691
"Level10","HOBBIES_1_165","X",183.89,4.7139485e-05
"Level10","HOBBIES_1_166","X",3363.26,0.000862158594
"Level10","HOBBIES_1_167","X",299.2,7.6698754e-05
"Level10","HOBBIES_1_168","X",1260.63,0.000323157588
"Level10","HOBBIES_1_169","X",486.78,0.000124784156
"Level10","HOBBIES_1_170","X",754.74,0.000193474658
"Level10","HOBBIES_1_171","X",384.68,9.8611219e-05
"Level10","HOBBIES_1_172","X",435.08,0.000111531062
"Level10","HOBBIES_1_173","X",1404.16,0.000359950944
"Level10","HOBBIES_1_174","X",165.92,4.2532945e-05
"Level10","HOBBIES_1_175","X",80.77,2.0705075e-05
"Level10","HOBBIES_1_176","X",487.08,0.00012486106
"Level10","HOBBIES_1_177","X",1004.88,0.000257597072
"Level10","HOBBIES_1_178","X",615.84,0.000157868184
"Level10","HOBBIES_1_179","X",2164.05,0.000554745784
"Level10","HOBBIES_1_180","X",1338.66,0.000343160274
"Level10","HOBBIES_1_181","X",57.13,1.4645053e-05
"Level10","HOBBIES_1_183","X",609.01,0.00015611734
"Level10","HOBBIES_1_184","X",798.84,0.000204779521
"Level10","HOBBIES_1_185","X",466.56,0.000119600838
"Level10","HOBBIES_1_186","X",1735.28,0.000444832265
"Level10","HOBBIES_1_187","X",687.72,0.000176294342
"Level10","HOBBIES_1_188","X",824.32,0.000211311219
"Level10","HOBBIES_1_189","X",662.88,0.000169926705
"Level10","HOBBIES_1_190","X",398.8,0.000102230826
"Level10","HOBBIES_1_191","X",663.78,0.000170157416
"Level10","HOBBIES_1_192","X",74.34,1.9056769e-05
"Level10","HOBBIES_1_193","X",815.84,0.000209137405
"Level10","HOBBIES_1_194","X",932.96,0.00023916066
"Level10","HOBBIES_1_195","X",1071.6,0.000274700484
"Level10","HOBBIES_1_197","X",642,0.000164574198
"Level10","HOBBIES_1_198","X",1282.14,0.000328671592
"Level10","HOBBIES_1_199","X",684.56,0.000175484288
"Level10","HOBBIES_1_200","X",890.44,0.000228260824
"Level10","HOBBIES_1_201","X",1559.4,0.000399746113
"Level10","HOBBIES_1_202","X",262.98,6.7413898e-05
"Level10","HOBBIES_1_203","X",1401.84,0.000359356221
"Level10","HOBBIES_1_204","X",3003.48,0.000769930393
"Level10","HOBBIES_1_205","X",182.28,4.6726768e-05
"Level10","HOBBIES_1_206","X",688.16,0.000176407134
"Level10","HOBBIES_1_207","X",244.64,6.2712511e-05
"Level10","HOBBIES_1_208","X",628.56,0.000161128906
"Level10","HOBBIES_1_209","X",578.2,0.000148219317
"Level10","HOBBIES_1_210","X",995.54,0.000255202799
"Level10","HOBBIES_1_211","X",1703.92,0.000436793252
"Level10","HOBBIES_1_212","X",179.28,4.5957729e-05
"Level10","HOBBIES_1_213","X",1202.28,0.000308199793
"Level10","HOBBIES_1_214","X",355.68,9.1177182e-05
"Level10","HOBBIES_1_215","X",1255.86,0.000321934817
"Level10","HOBBIES_1_216","X",279.23,7.1579522e-05
"Level10","HOBBIES_1_217","X",187.38,4.8034133e-05
"Level10","HOBBIES_1_218","X",529,0.000135607088
"Level10","HOBBIES_1_219","X",81.78,2.0963984e-05
"Level10","HOBBIES_1_220","X",344.64,8.8347121e-05
"Level10","HOBBIES_1_221","X",207.9,5.3294355e-05
"Level10","HOBBIES_1_223","X",148.96,3.8185315e-05
"Level10","HOBBIES_1_224","X",289.81,7.4291664e-05
"Level10","HOBBIES_1_225","X",2313.36,0.00059302082
"Level10","HOBBIES_1_226","X",3397.14,0.0008708436
"Level10","HOBBIES_1_227","X",94.56,2.4240087e-05
"Level10","HOBBIES_1_228","X",2040.39,0.000523046025
"Level10","HOBBIES_1_229","X",297.62,7.6293727e-05
"Level10","HOBBIES_1_230","X",197.12,5.0530944e-05
"Level10","HOBBIES_1_231","X",1360.26,0.00034869735
"Level10","HOBBIES_1_232","X",238.08,6.103088e-05
"Level10","HOBBIES_1_233","X",537.6,0.000137811665
"Level10","HOBBIES_1_234","X",499.2,0.000127967975
"Level10","HOBBIES_1_235","X",2881.56,0.000738676676
"Level10","HOBBIES_1_236","X",320.76,8.2225576e-05
"Level10","HOBBIES_1_237","X",901.74,0.000231157535
"Level10","HOBBIES_1_238","X",576.18,0.000147701498
"Level10","HOBBIES_1_239","X",175.23,4.4919528e-05
"Level10","HOBBIES_1_240","X",736.47,0.000188791214
"Level10","HOBBIES_1_241","X",7038.82,0.001804374076
"Level10","HOBBIES_1_242","X",761.32,0.000195161415
"Level10","HOBBIES_1_243","X",1193.68,0.000305995216
"Level10","HOBBIES_1_244","X",612.48,0.000157006861
"Level10","HOBBIES_1_245","X",213.71,5.4783726e-05
"Level10","HOBBIES_1_246","X",1339.56,0.000343390986
"Level10","HOBBIES_1_247","X",4338.16,0.001112070409
"Level10","HOBBIES_1_248","X",428.64,0.000109880194
"Level10","HOBBIES_1_249","X",1034.56,0.000265205424
"Level10","HOBBIES_1_250","X",283.04,7.2556201e-05
"Level10","HOBBIES_1_251","X",1807.72,0.000463401977
"Level10","HOBBIES_1_252","X",260.44,6.6762779e-05
"Level10","HOBBIES_1_253","X",1353.74,0.000347025973
"Level10","HOBBIES_1_254","X",1040.2,0.000266651216
"Level10","HOBBIES_1_255","X",285.76,7.3253462e-05
"Level10","HOBBIES_1_256","X",473.28,0.000121323484
"Level10","HOBBIES_1_257","X",875.84,0.000224518171
"Level10","HOBBIES_1_258","X",1873.02,0.000480141378
"Level10","HOBBIES_1_259","X",80.51,2.0638425e-05
"Level10","HOBBIES_1_260","X",1399.8,0.000358833275
"Level10","HOBBIES_1_261","X",540.48,0.000138549942
"Level10","HOBBIES_1_262","X",1311.08,0.000336090249
"Level10","HOBBIES_1_263","X",357.84,9.1730889e-05
"Level10","HOBBIES_1_264","X",715.2,0.000183338733
"Level10","HOBBIES_1_265","X",329.51,8.4468604e-05
"Level10","HOBBIES_1_266","X",1166.4,0.000299002094
"Level10","HOBBIES_1_267","X",60.48,1.5503812e-05
"Level10","HOBBIES_1_268","X",633.12,0.000162297845
"Level10","HOBBIES_1_269","X",563.04,0.00014433311
"Level10","HOBBIES_1_270","X",893.04,0.000228927324
"Level10","HOBBIES_1_271","X",542.38,0.000139036999
"Level10","HOBBIES_1_272","X",286.96,7.3561078e-05
"Level10","HOBBIES_1_273","X",925.64,0.000237284207
"Level10","HOBBIES_1_274","X",741,0.000189952462
"Level10","HOBBIES_1_275","X",3864.24,0.000990582864
"Level10","HOBBIES_1_276","X",1013.46,0.000259796521
"Level10","HOBBIES_1_277","X",343.6,8.8080521e-05
"Level10","HOBBIES_1_278","X",669.75,0.000171687802
"Level10","HOBBIES_1_279","X",1065.96,0.000273254692
"Level10","HOBBIES_1_280","X",1007.86,0.000258360983
"Level10","HOBBIES_1_281","X",911.6,0.000233685107
"Level10","HOBBIES_1_282","X",819.88,0.000210173043
"Level10","HOBBIES_1_283","X",809.1,0.000207409632
"Level10","HOBBIES_1_284","X",156.16,4.0031007e-05
"Level10","HOBBIES_1_285","X",500.48,0.000128296098
"Level10","HOBBIES_1_286","X",476.7,0.000122200187
"Level10","HOBBIES_1_287","X",979.2,0.000251014104
"Level10","HOBBIES_1_288","X",431.49,0.00011061078
"Level10","HOBBIES_1_289","X",268.38,6.8798167e-05
"Level10","HOBBIES_1_290","X",328.89,8.430967e-05
"Level10","HOBBIES_1_292","X",565.88,0.000145061133
"Level10","HOBBIES_1_293","X",235.52,6.0374634e-05
"Level10","HOBBIES_1_294","X",244.44,6.2661241e-05
"Level10","HOBBIES_1_295","X",569.76,0.000146055756
"Level10","HOBBIES_1_296","X",1018.44,0.000261073125
"Level10","HOBBIES_1_297","X",3179.52,0.000815057561
"Level10","HOBBIES_1_298","X",1280.5,0.000328251185
"Level10","HOBBIES_1_299","X",80.01,2.0510252e-05
"Level10","HOBBIES_1_300","X",1489.39,0.000381799322
"Level10","HOBBIES_1_301","X",1116.96,0.000286328343
"Level10","HOBBIES_1_302","X",57.6,1.4765536e-05
"Level10","HOBBIES_1_303","X",402.32,0.000103133164
"Level10","HOBBIES_1_304","X",179.1,4.5911587e-05
"Level10","HOBBIES_1_305","X",192.29,4.9292792e-05
"Level10","HOBBIES_1_306","X",1410.37,0.000361542853
"Level10","HOBBIES_1_307","X",198.5,5.0884701e-05
"Level10","HOBBIES_1_308","X",1626.74,0.000417008459
"Level10","HOBBIES_1_309","X",865.28,0.000221811156
"Level10","HOBBIES_1_310","X",554.84,0.000142231072
"Level10","HOBBIES_1_311","X",1600.22,0.000410210161
"Level10","HOBBIES_1_312","X",479.37,0.000122884631
"Level10","HOBBIES_1_313","X",201.72,5.1710136e-05
"Level10","HOBBIES_1_314","X",146.89,3.7654679e-05
"Level10","HOBBIES_1_315","X",193.83,4.9687565e-05
"Level10","HOBBIES_1_316","X",145.7,3.7349627e-05
"Level10","HOBBIES_1_317","X",1021.44,0.000261842163
"Level10","HOBBIES_1_318","X",487.08,0.00012486106
"Level10","HOBBIES_1_319","X",453.12,0.000116155546
"Level10","HOBBIES_1_320","X",1452.43,0.00037232477
"Level10","HOBBIES_1_321","X",928.52,0.000238022483
"Level10","HOBBIES_1_322","X",234.23,6.0043948e-05
"Level10","HOBBIES_1_323","X",2248.18,0.000576312181
"Level10","HOBBIES_1_324","X",3047.04,0.000781096829
"Level10","HOBBIES_1_325","X",180.32,4.6224329e-05
"Level10","HOBBIES_1_326","X",252.16,6.4640233e-05
"Level10","HOBBIES_1_327","X",1442.04,0.000369661334
"Level10","HOBBIES_1_328","X",571.2,0.000146424894
"Level10","HOBBIES_1_329","X",1163.21,0.00029818435
"Level10","HOBBIES_1_330","X",2463.24,0.000631441974
"Level10","HOBBIES_1_331","X",92.12,2.3614603e-05
"Level10","HOBBIES_1_332","X",1213.52,0.000311081123
"Level10","HOBBIES_1_333","X",472.15,0.000121033812
"Level10","HOBBIES_1_334","X",759.46,0.000194684611
"Level10","HOBBIES_1_335","X",3444.48,0.000882979024
"Level10","HOBBIES_1_336","X",75.2,1.9277227e-05
"Level10","HOBBIES_1_337","X",1816.65,0.000465691148
"Level10","HOBBIES_1_338","X",2056.42,0.000527155253
"Level10","HOBBIES_1_339","X",1979.04,0.000507319191
"Level10","HOBBIES_1_340","X",621.03,0.00015919862
"Level10","HOBBIES_1_341","X",516,0.000132274589
"Level10","HOBBIES_1_342","X",2120.14,0.000543489626
"Level10","HOBBIES_1_343","X",1005.48,0.000257750879
"Level10","HOBBIES_1_344","X",1408.26,0.000361001963
"Level10","HOBBIES_1_345","X",3209.64,0.000822778706
"Level10","HOBBIES_1_346","X",361.27,9.2610157e-05
"Level10","HOBBIES_1_347","X",701.48,0.000179821664
"Level10","HOBBIES_1_348","X",651.84,0.000167096644
"Level10","HOBBIES_1_349","X",2425.14,0.000621675188
"Level10","HOBBIES_1_350","X",535.44,0.000137257957
"Level10","HOBBIES_1_351","X",443.52,0.000113694624
"Level10","HOBBIES_1_352","X",624.72,0.000160144537
"Level10","HOBBIES_1_353","X",740.88,0.000189921701
"Level10","HOBBIES_1_354","X",41892.54,0.010738989367
"Level10","HOBBIES_1_355","X",843.16,0.00021614078
"Level10","HOBBIES_1_356","X",1071.36,0.000274638961
"Level10","HOBBIES_1_357","X",1286.7,0.000329840531
"Level10","HOBBIES_1_358","X",580.88,0.000148906324
"Level10","HOBBIES_1_359","X",104.37,2.6754843e-05
"Level10","HOBBIES_1_360","X",343.62,8.8085648e-05
"Level10","HOBBIES_1_361","X",3314.28,0.000849602762
"Level10","HOBBIES_1_362","X",889.24,0.000227953208
"Level10","HOBBIES_1_363","X",203.04,5.2048513e-05
"Level10","HOBBIES_1_364","X",2121.48,0.00054383313
"Level10","HOBBIES_1_365","X",246.14,6.309703e-05
"Level10","HOBBIES_1_366","X",246.14,6.309703e-05
"Level10","HOBBIES_1_367","X",2104.68,0.000539526516
"Level10","HOBBIES_1_368","X",286.96,7.3561078e-05
"Level10","HOBBIES_1_369","X",819.24,0.000210008981
"Level10","HOBBIES_1_370","X",648.96,0.000166358367
"Level10","HOBBIES_1_371","X",730.08,0.000187153163
"Level10","HOBBIES_1_372","X",1195.72,0.000306518162
"Level10","HOBBIES_1_373","X",3680,0.000943353658
"Level10","HOBBIES_1_374","X",3321.2,0.000851376677
"Level10","HOBBIES_1_375","X",503.88,0.000129167674
"Level10","HOBBIES_1_376","X",1433.1,0.0003673696
"Level10","HOBBIES_1_377","X",528.94,0.000135591708
"Level10","HOBBIES_1_378","X",618.84,0.000158637222
"Level10","HOBBIES_1_379","X",477.12,0.000122307853
"Level10","HOBBIES_1_380","X",277.18,7.1054013e-05
"Level10","HOBBIES_1_381","X",550.9,0.000141221068
"Level10","HOBBIES_1_382","X",281.71,7.2215261e-05
"Level10","HOBBIES_1_383","X",584.08,0.000149726632
"Level10","HOBBIES_1_384","X",2335.32,0.000598650181
"Level10","HOBBIES_1_385","X",1096.7,0.000281134771
"Level10","HOBBIES_1_386","X",486.38,0.000124681617
"Level10","HOBBIES_1_387","X",1076.76,0.00027602323
"Level10","HOBBIES_1_388","X",556.65,0.000142695058
"Level10","HOBBIES_1_389","X",610.47,0.000156491605
"Level10","HOBBIES_1_390","X",633.42,0.000162374748
"Level10","HOBBIES_1_391","X",333.68,8.5537568e-05
"Level10","HOBBIES_1_392","X",1959.98,0.000502433235
"Level10","HOBBIES_1_393","X",1116.7,0.000286261693
"Level10","HOBBIES_1_394","X",3711.48,0.000951423434
"Level10","HOBBIES_1_395","X",620.84,0.000159149914
"Level10","HOBBIES_1_396","X",71.44,1.8313366e-05
"Level10","HOBBIES_1_397","X",927.34,0.000237719995
"Level10","HOBBIES_1_398","X",487.35,0.000124930273
"Level10","HOBBIES_1_399","X",177.3,4.5450164e-05
"Level10","HOBBIES_1_400","X",295.26,7.568875e-05
"Level10","HOBBIES_1_401","X",113.26,2.903376e-05
"Level10","HOBBIES_1_402","X",656.04,0.000168173297
"Level10","HOBBIES_1_403","X",635.04,0.000162790029
"Level10","HOBBIES_1_404","X",622.08,0.000159467784
"Level10","HOBBIES_1_405","X",786.16,0.000201529052
"Level10","HOBBIES_1_406","X",232.8,5.9677373e-05
"Level10","HOBBIES_1_407","X",656.38,0.000168260455
"Level10","HOBBIES_1_408","X",147.6,3.7836685e-05
"Level10","HOBBIES_1_409","X",1088.64,0.000279068621
"Level10","HOBBIES_1_410","X",1795.52,0.000460274555
"Level10","HOBBIES_1_411","X",278.72,7.1448786e-05
"Level10","HOBBIES_1_412","X",475.2,0.000121815668
"Level10","HOBBIES_1_413","X",1414.26,0.000362540039
"Level10","HOBBIES_1_414","X",1364.58,0.000349804765
"Level10","HOBBIES_1_415","X",1008.68,0.000258571187
"Level10","HOBBIES_1_416","X",1555.63,0.000398779688
"Level10","HOBBIES_1_417","X",283.29,7.2620287e-05
"Level10","HOBBIES_1_418","X",370.14,9.4883947e-05
"Level10","HOBBIES_1_419","X",436.54,0.000111905328
"Level10","HOBBIES_1_420","X",1302.98,0.000334013845
"Level10","HOBBIES_1_421","X",1203.72,0.000308568931
"Level10","HOBBIES_1_422","X",108.6,2.7839187e-05
"Level10","HOBBIES_1_423","X",1843.86,0.000472666325
"Level10","HOBBIES_1_424","X",378.02,9.6903954e-05
"Level10","HOBBIES_2_001","X",164.1,4.2066395e-05
"Level10","HOBBIES_2_002","X",86.73,2.2232897e-05
"Level10","HOBBIES_2_003","X",405.82,0.000104030375
"Level10","HOBBIES_2_004","X",165.49,4.2422717e-05
"Level10","HOBBIES_2_005","X",187.74,4.8126417e-05
"Level10","HOBBIES_2_006","X",131.01,3.3583903e-05
"Level10","HOBBIES_2_007","X",87.3,2.2379015e-05
"Level10","HOBBIES_2_008","X",232.8,5.9677373e-05
"Level10","HOBBIES_2_009","X",728.34,0.000186707121
"Level10","HOBBIES_2_010","X",37.83,9.697573e-06
"Level10","HOBBIES_2_011","X",113.49,2.9092719e-05
"Level10","HOBBIES_2_012","X",128.05,3.2825118e-05
"Level10","HOBBIES_2_013","X",278.8,7.1469293e-05
"Level10","HOBBIES_2_014","X",40.74,1.044354e-05
"Level10","HOBBIES_2_015","X",145.73,3.7357318e-05
"Level10","HOBBIES_2_016","X",69.58,1.7836562e-05
"Level10","HOBBIES_2_017","X",36.5,9.356633e-06
"Level10","HOBBIES_2_018","X",272.97,6.9974796e-05
"Level10","HOBBIES_2_019","X",101.1,2.5916591e-05
"Level10","HOBBIES_2_020","X",217.28,5.5698881e-05
"Level10","HOBBIES_2_021","X",41.71,1.0692196e-05
"Level10","HOBBIES_2_022","X",571.55,0.000146514615
"Level10","HOBBIES_2_023","X",43.65,1.1189507e-05
"Level10","HOBBIES_2_024","X",844.29,0.000216430451
"Level10","HOBBIES_2_025","X",23.5,6.024133e-06
"Level10","HOBBIES_2_026","X",37.72,9.669375e-06
"Level10","HOBBIES_2_027","X",116.23,2.9795108e-05
"Level10","HOBBIES_2_028","X",126.72,3.2484178e-05
"Level10","HOBBIES_2_029","X",305.28,7.8257338e-05
"Level10","HOBBIES_2_030","X",32.98,8.454294e-06
"Level10","HOBBIES_2_031","X",446.08,0.00011435087
"Level10","HOBBIES_2_032","X",290.03,7.434806e-05
"Level10","HOBBIES_2_033","X",584.64,0.000149870186
"Level10","HOBBIES_2_034","X",100,2.563461e-05
"Level10","HOBBIES_2_035","X",187.74,4.8126417e-05
"Level10","HOBBIES_2_036","X",414.14,0.000106163175
"Level10","HOBBIES_2_037","X",58.2,1.4919343e-05
"Level10","HOBBIES_2_038","X",104.76,2.6854818e-05
"Level10","HOBBIES_2_039","X",422.45,0.000108293411
"Level10","HOBBIES_2_040","X",49.28,1.2632736e-05
"Level10","HOBBIES_2_041","X",295.5,7.5750273e-05
"Level10","HOBBIES_2_042","X",156.88,4.0215577e-05
"Level10","HOBBIES_2_043","X",420.01,0.000107667927
"Level10","HOBBIES_2_044","X",227.97,5.8439221e-05
"Level10","HOBBIES_2_045","X",291.46,7.4714635e-05
"Level10","HOBBIES_2_046","X",151.47,3.8828744e-05
"Level10","HOBBIES_2_047","X",19,4.870576e-06
"Level10","HOBBIES_2_048","X",207.36,5.3155928e-05
"Level10","HOBBIES_2_049","X",122.5,3.1402398e-05
"Level10","HOBBIES_2_050","X",76.83,1.9695071e-05
"Level10","HOBBIES_2_051","X",133.96,3.4340124e-05
"Level10","HOBBIES_2_052","X",91.39,2.342747e-05
"Level10","HOBBIES_2_053","X",0,0
"Level10","HOBBIES_2_054","X",250.11,6.4114724e-05
"Level10","HOBBIES_2_055","X",107.5,2.7557206e-05
"Level10","HOBBIES_2_056","X",87.3,2.2379015e-05
"Level10","HOBBIES_2_057","X",86.68,2.222008e-05
"Level10","HOBBIES_2_058","X",56.5,1.4483555e-05
"Level10","HOBBIES_2_059","X",60.72,1.5565335e-05
"Level10","HOBBIES_2_060","X",77.6,1.9892458e-05
"Level10","HOBBIES_2_061","X",80.77,2.0705075e-05
"Level10","HOBBIES_2_062","X",311.64,7.9887699e-05
"Level10","HOBBIES_2_063","X",139.21,3.5685941e-05
"Level10","HOBBIES_2_064","X",49.47,1.2681442e-05
"Level10","HOBBIES_2_065","X",31.5,8.074902e-06
"Level10","HOBBIES_2_066","X",79.52,2.0384642e-05
"Level10","HOBBIES_2_067","X",190.08,4.8726267e-05
"Level10","HOBBIES_2_068","X",153.66,3.9390142e-05
"Level10","HOBBIES_2_069","X",74.25,1.9033698e-05
"Level10","HOBBIES_2_070","X",408.77,0.000104786596
"Level10","HOBBIES_2_071","X",91.18,2.3373638e-05
"Level10","HOBBIES_2_072","X",334.74,8.5809294e-05
"Level10","HOBBIES_2_073","X",29,7.434037e-06
"Level10","HOBBIES_2_074","X",154.83,3.9690067e-05
"Level10","HOBBIES_2_075","X",780.48,0.000200073006
"Level10","HOBBIES_2_076","X",221.76,5.6847312e-05
"Level10","HOBBIES_2_077","X",229.31,5.8782725e-05
"Level10","HOBBIES_2_078","X",644.76,0.000165281713
"Level10","HOBBIES_2_079","X",39.52,1.0130798e-05
"Level10","HOBBIES_2_080","X",158.8,4.0707761e-05
"Level10","HOBBIES_2_081","X",153.66,3.9390142e-05
"Level10","HOBBIES_2_082","X",44,1.1279229e-05
"Level10","HOBBIES_2_083","X",152.64,3.9128669e-05
"Level10","HOBBIES_2_084","X",238.8,6.1215449e-05
"Level10","HOBBIES_2_085","X",101.85,2.6108851e-05
"Level10","HOBBIES_2_086","X",38.8,9.946229e-06
"Level10","HOBBIES_2_087","X",84.39,2.1633048e-05
"Level10","HOBBIES_2_088","X",218.83,5.6096218e-05
"Level10","HOBBIES_2_089","X",276.21,7.0805357e-05
"Level10","HOBBIES_2_090","X",123.9,3.1761282e-05
"Level10","HOBBIES_2_091","X",203.7,5.2217701e-05
"Level10","HOBBIES_2_092","X",332.99,8.5360689e-05
"Level10","HOBBIES_2_093","X",139.87,3.5855129e-05
"Level10","HOBBIES_2_094","X",218.67,5.6055202e-05
"Level10","HOBBIES_2_095","X",51.04,1.3083905e-05
"Level10","HOBBIES_2_096","X",157.89,4.0474486e-05
"Level10","HOBBIES_2_097","X",169.42,4.3430157e-05
"Level10","HOBBIES_2_098","X",155.76,3.9928469e-05
"Level10","HOBBIES_2_099","X",39.77,1.0194885e-05
"Level10","HOBBIES_2_100","X",103.84,2.6618979e-05
"Level10","HOBBIES_2_101","X",29.5,7.56221e-06
"Level10","HOBBIES_2_102","X",268.65,6.8867381e-05
"Level10","HOBBIES_2_103","X",195,4.998749e-05
"Level10","HOBBIES_2_104","X",193.05,4.9487615e-05
"Level10","HOBBIES_2_105","X",133.38,3.4191443e-05
"Level10","HOBBIES_2_106","X",40.74,1.044354e-05
"Level10","HOBBIES_2_107","X",86.5,2.2173938e-05
"Level10","HOBBIES_2_108","X",124.74,3.1976613e-05
"Level10","HOBBIES_2_109","X",132.89,3.4065834e-05
"Level10","HOBBIES_2_110","X",101.49,2.6016566e-05
"Level10","HOBBIES_2_111","X",103.22,2.6460045e-05
"Level10","HOBBIES_2_112","X",88.92,2.2794295e-05
"Level10","HOBBIES_2_113","X",256.71,6.5806608e-05
"Level10","HOBBIES_2_114","X",200.94,5.1510186e-05
"Level10","HOBBIES_2_115","X",657.02,0.000168424516
"Level10","HOBBIES_2_116","X",145.53,3.7306048e-05
"Level10","HOBBIES_2_117","X",210.24,5.3894205e-05
"Level10","HOBBIES_2_118","X",146.89,3.7654679e-05
"Level10","HOBBIES_2_119","X",38.61,9.897523e-06
"Level10","HOBBIES_2_120","X",780.52,0.00020008326
"Level10","HOBBIES_2_121","X",174.6,4.475803e-05
"Level10","HOBBIES_2_122","X",63.36,1.6242089e-05
"Level10","HOBBIES_2_123","X",46.5,1.1920094e-05
"Level10","HOBBIES_2_124","X",45.31,1.1615042e-05
"Level10","HOBBIES_2_125","X",50.44,1.2930097e-05
"Level10","HOBBIES_2_126","X",105,2.6916341e-05
